tamaño sector numero.cifin Ebitda.ActivoTotal UtilNeta.Patrimonio Razón.Corriente Ciclo.Efectivo Pasivo.Ventas Pasivo.Activos Pasivo.total Default Saldos
M             2             10             0.173745819   0.173745819   1.12307692   9.132916e+01   0.51594033   0.58996656     0.3175632978 0             8.390964e+08 
P             2             10             0.141633352   0.141633352   1.33880230   2.189846e+02   0.43566833   0.32663451    -0.0590068878 0             1.128523e+08 
P             4             10             0.382775120   0.382775120   2.24905660   1.158907e+02   0.17074742   0.42264753    -0.1489361702 0             3.162304e+07 
M             2             10             0.177494851   0.177494851   1.07613024   2.828319e+01   0.47864110   0.79928852     3.4333333333 0             2.607700e+08 
P             4             10             0.103829976   0.103829976   1.22582480   5.197625e+01   0.48164384   0.77839274     1.6096385542 0             7.990114e+07 
M             3             10             0.032772530   0.032772530   0.74942317   2.840424e+01   0.31321428   0.46269247    -0.8216755287 0             7.652774e+07 
M             3             10             0.186448635   0.186448635   1.60160438   9.410017e+01   0.34110371   0.53571708    -0.4467362146 0             1.818768e+09 
M             2             10             0.218842002   0.218842002   1.15972681   1.029355e+02   0.34458539   0.67405019     0.5690440061 0             2.606461e+07 
P             3             10             0.097560976   0.097560976   3.39560440   9.882353e+01   0.17843137   0.07159717    -0.1969696970 0             1.531621e+08 
G             3              4             0.122830171   0.122830171   0.65285785   4.734996e+01   0.25153193   0.61937268     1.1904065905 0             3.710689e+08 
M             4              1             0.287660668   0.287660668   1.41129482   5.978212e+00   0.45495267   0.69190231    -0.6250000000 0             2.594683e+08 
P             2             10             0.012280170   0.012280170   1.63277910   3.258953e-03   0.30300849   0.42405318    -0.0649819495 0             1.946628e+08 
P             3             10             0.117924528   0.117924528   1.21052632   1.209869e+00   0.01773491   0.33333333    -0.4000000000 0             1.987505e+07 
G             3             10             0.122521479   0.122521479   1.02656228   1.933342e+02   1.00610017   0.65755382    -0.1270967742 0             4.543619e+09 
P             4             10             0.062500000   0.062500000   1.57174393   6.511464e+01   0.24373484   0.41358025     1.0961538462 0             2.088865e+06 
M             4             10             0.041941999   0.041941999   0.93541192   3.847346e+01   0.42051790   0.68134475     0.0000000000 0             9.638457e+07 
P             3             10             0.269385926   0.269385926   1.40867093   2.598730e+00   0.28407026   0.63065890    -0.2636229750 0             1.019727e+08 
G             3             10            -0.094874125  -0.094874125   0.63860514   1.032848e+02   2.60991764   0.68613139     0.9204121419 0             8.714432e+09 
M             4             10             0.162653826   0.162653826   1.02513445   8.075123e+01   0.52416293   0.97495987     0.0000000000 0             2.062688e+09 
G             2             10             0.016443784   0.016443784   1.59899776   5.673359e+01   0.46797649   0.82601201     0.0000000000 0             2.433314e+08 
P             2             10             0.116201117   0.116201117   2.03230148   8.565272e+01   0.23467709   0.42495345     0.0000000000 0             2.653606e+08 
P             4             10             0.297872340   0.297872340   1.97424893   5.523933e+01   0.21910284   0.49279341    -0.4300000000 0             9.556638e+07 
P             4             10             0.221248631   0.221248631   1.87173913   1.069045e+02   0.26060886   0.61883899     2.0202020202 0             5.778800e+07 
P             4             10             0.018178700   0.018178700   2.31716024   4.514721e+01   0.13881253   0.55948695    -1.0000000000 0             8.831175e+07 
M             4             10             0.140215716   0.140215716   1.15799063   7.186661e+01   0.60247765   0.74141258     0.5862068966 1             2.767683e+08 
G             4             10             0.074322213   0.074322213   1.48158694   8.286815e+00   0.29643182   0.59378513    -0.0127669241 0             2.883953e+08 
P             2             10             0.059587471   0.059587471   0.95789474   3.087977e+02   0.79534884   0.76888489     0.6093750000 0             5.679670e+07 
G             3             10            -0.108781312  -0.108781312   0.81319496   1.047700e+02   3.47859201   0.79271039     1.9135346513 0             9.073494e+09 
P             3             10             0.136181575   0.136181575   1.14500000   3.951915e+01   0.37276479   0.72363151     0.7826086957 0             1.923744e+07 
P             3             10             0.076734193   0.076734193   6.56852792   4.723032e+01   0.34256560   0.10968495     0.0000000000 0             4.347252e+08 
P             3             10             0.079625293   0.079625293   2.29655172   9.838640e+01   0.15036900   0.38809524    -0.0119047619 0             2.496399e+07 
P             3             10             0.136539230   0.136539230   0.10682768   3.133653e+01   4.50582591   0.87571600     0.0499476987 0             1.978809e+08 
P             2             10             0.083667082   0.083667082   1.55579990   1.525035e+01   0.08092441   0.55217976     1.1650818806 0             1.088311e+07 
G             3              4            -0.076349642  -0.076349642   0.68460316   6.172082e+01   2.68531005   0.74396224     0.4232506504 0             3.063310e+08 
P             4             10             0.268694550   0.268694550   1.26816609   3.428540e+01   0.22714078   0.79340938     0.5578947368 0             8.204794e+06 
P             1             10             0.021325052   0.021325052   0.98867772   8.940421e+01   0.36192009   0.51200828     0.1708299758 0             2.847490e+07 
G             1             10             0.046942418   0.046942418   0.99742375   8.395157e+01   0.69186688   0.76867034     0.7529604781 0             7.914681e+08 
P             3             10             0.181899642   0.181899642   1.00485437   9.054678e+01   1.00121507   0.73835125     0.1754068716 0             1.173809e+08 
P             3             10             0.040592290   0.040592290   0.58882521   6.374870e+01   1.43701129   0.44654428     2.3515625000 0             2.819812e+07 
P             4             10             0.207638279   0.207638279   1.93933988   1.414176e+02   0.22228832   0.49209833     2.5359477124 0             2.183451e+07 
P             3             10            -0.500000000  -0.500000000   1.35789474   5.983099e+01   0.13380282   0.60897436    -1.0000000000 0             9.875268e+07 
P             4             10             0.230908542   0.230908542   1.51278475   2.305048e+02   0.39973983   0.64926049     0.3755760369 0             2.946620e+06 
P             2             10             0.124564026   0.124564026   1.43774471   1.154838e+02   0.41501462   0.63030602    -0.1252568899 0             9.181885e+06 
P             2             10             0.348739496   0.348739496   2.56424581   8.575007e+01   0.12013423   0.33395522    -1.0000000000 0             1.418672e+07 
P             3             10             0.157444005   0.157444005   1.19369369   1.195326e+01   0.18546366   0.73680717    -0.1250000000 0             1.438514e+08 
M             2             10             0.101388051   0.101388051   1.31686886   1.636511e+02   0.71822136   0.67260109     0.6750160925 0             6.506672e+06 
P             2             10             0.118659021   0.118659021   1.33438155   4.854241e+01   0.27296137   0.42082047    -0.1025641026 0             2.250079e+08 
P             4             10             0.066350711   0.066350711   1.28046218   1.312835e+02   0.31765098   0.75197472     0.6332017619 0             5.773344e+06 
P             3             10             0.382892057   0.382892057   0.59509202   2.120448e+01   0.15680616   0.66395112     3.6896551724 0             2.362908e+07 
P             2             10             0.074734446   0.074734446   2.04651163   1.934543e+02   0.39549930   0.53338392    -0.2429667519 0             6.724896e+07 
P             4             10             0.189602934   0.189602934   1.51962075   1.388835e+02   0.30588899   0.60548557     1.4467930029 0             7.141695e+07 
P             4             10             0.292780370   0.292780370   1.61339113   1.252482e+02   0.18462492   0.48834967    -0.1565932184 0             4.320168e+08 
P             2             10             0.118206992   0.118206992   1.72892157   8.136122e+01   0.34495953   0.40567670    -0.1913104415 0             7.085082e+08 
P             2             10             0.054858934   0.054858934   1.71444444   1.541273e+02   0.39096438   0.56426332    -0.9090909091 0             4.827665e+07 
P             4             10             0.349719101   0.349719101   2.17812500   5.827715e+00   0.13943355   0.44943820    -1.0000000000 0             1.816519e+08 
P             2             10             0.052230378   0.052230378   2.36971831   8.329663e+01   0.13806514   0.16036138     0.1494252874 0             1.895691e+08 
P             2             10             0.100859171   0.100859171   1.90983001   1.545223e+02   0.30713568   0.57078820     1.4829268293 0             1.848150e+08 
P             3             10             0.113347213   0.113347213   2.04638554   6.966261e+01   0.23643356   0.38399260     0.0000000000 0             1.884135e+09 
P             4             10            -0.031645570  -0.031645570   1.05700055   5.797165e+01   0.48497048   0.87974684     5.0740740741 0             1.019377e+08 
P             3             10             0.071115013   0.071115013   1.25915081   1.089167e+01   0.70924195   0.75787838     0.0000000000 0             2.119261e+08 
P             4             10             0.031969309   0.031969309   0.68688845   3.226133e+01   0.23423754   0.81713555    -0.1049382716 0             5.919239e+07 
G             3             10             0.080749788   0.080749788   1.04260186   5.044737e+01   0.64436687   0.75148750    -0.0636461704 0             2.725628e+08 
P             2             10             0.085691824   0.085691824   1.24904507   3.057474e+01   0.13323155   0.51454403     0.0000000000 0             1.975573e+08 
P             2              4             0.128187297   0.128187297   1.25428711   7.512746e+01   0.39540165   0.64580436     0.1480144404 0             9.413207e+07 
P             1              2             0.074317968   0.074317968   0.31489362   9.274258e+01   0.98189415   1.63573086    -0.1165413534 0             4.836872e+07 
G             3             10            -0.069992094  -0.069992094   0.81245033   2.654655e+01   0.74440793   0.88813883     0.3060525201 0             3.888342e+08 
G             3             10             0.094023700   0.094023700   0.07982869   1.440633e+01   1.17689299   0.58422254     0.5152516719 0             2.179169e+08 
P             1             10             0.101802757   0.101802757   1.09558824   4.395143e+01   0.15786019   0.54288939     1.2043010753 0             2.084549e+08 
P             2              4             0.019195612   0.019195612   0.67181926   7.314975e+01   0.63519637   0.76873857    -0.5952380952 1             3.686282e+06 
P             2             10             0.242904841   0.242904841   1.67431193   6.175788e+01   0.27047146   0.36393990    -0.4500000000 0             2.891760e+08 
G             2              3             0.149189095   0.149189095   1.82712055   4.217347e+01   0.17584612   0.40390254    -0.9885027117 0             5.535872e+07 
P             1              4             0.150433944   0.150433944   1.07461024   4.408870e+01   0.16175979   0.93249759    -0.6774193548 0             1.345786e+07 
P             3             10             0.044228218   0.044228218   1.70357143   5.060502e+01   0.09675190   0.39215686     0.0000000000 0             1.179547e+09 
P             3             10             0.081213873   0.081213873   0.25000000   5.373134e+00   0.16169154   0.15815085     0.0000000000 0             2.087106e+08 
P             2             10             0.064881565   0.064881565   1.11244019   7.062539e+01   0.50789793   0.86096807     0.0743801653 0             2.164190e+07 
P             3             10             0.014700478   0.014700478   1.26377953   1.534776e+01   0.20467836   0.21705426    -0.1616161616 0             5.485512e+08 
P             3             10             0.333155508   0.333155508   1.65344964   4.351998e+01   0.20237522   0.33635636    -0.3181818182 0             2.306897e+09 
P             4             10             0.078167116   0.078167116   0.94519131   1.359084e+02   0.43131133   0.86882300     8.9400000000 0             4.015071e+07 
P             3             10             0.653061224   0.653061224   2.88235294   2.086957e+01   0.03079710   0.34693878     0.0000000000 0             5.562325e+08 
P             3             10             0.090909091   0.090909091   1.38211382   7.069091e+01   0.50909091   0.71428571     0.0000000000 0             2.283454e+07 
P             2             10             0.018345448   0.018345448   1.58548168   1.253623e+02   0.50084947   0.51021115     0.7473684211 0             1.381425e+08 
P             2             10            -0.010296010  -0.010296010   0.67826087   4.012584e+01   0.48150733   0.44401544     0.1472602740 0             1.039688e+08 
P             2              2            -0.114889048  -0.114889048   1.76119403   5.413200e+01   1.49901768   1.47297297    -0.0030171848 1             6.719405e+06 
P             2             10             0.004721931   0.004721931   0.74891020   2.140539e+02   1.59276438   0.90083945     2.7313432836 0             5.191976e+07 
G             3             10             0.024057985   0.024057985   0.93125932   5.248062e+01   0.94864805   0.78037886     1.0523809524 0             8.678601e+09 
P             4             10            -0.006833713  -0.006833713   0.96926910   3.190194e+01   0.11325369   0.68564920    -0.5052631579 1             1.630566e+07 
P             2             10             0.150974930   0.150974930   1.73919523   1.059432e+02   0.31170213   0.50575374    -0.1838790932 0             1.092383e+07 
P             1             10             0.086102719   0.086102719   0.71959721   8.677947e+00   0.42635403   0.97507553     0.6253369272 0             6.762835e+07 
G             4             10             0.021966331   0.021966331   0.92738104   2.193483e+01   0.40587761   0.88247074    -0.2057239057 0             1.548828e+08 
G             2             10             0.110630899   0.110630899   1.27500705   3.465134e+00   0.14812816   0.33799282    -0.2164477193 0             3.145774e+07 
M             2             10             0.165737358   0.165737358   1.36207540   2.241273e+02   0.60890517   0.61126161     0.6638477801 0             1.649287e+07 
P             1             10             0.066039799   0.066039799   1.01487524   1.490296e+02   0.45581802   0.45522062     0.8573643411 0             2.134046e+07 
G             2             10             0.335850801   0.335850801   3.09054054   2.549302e+02   0.26566146   0.22811344     0.8286852590 0             1.283945e+09 
M             3             10             0.138667678   0.138667678   1.88346282   8.619900e+01   0.43022382   0.36243989     0.7881438290 0             6.726937e+08 
P             2              4             0.020889047   0.020889047   1.09900024   1.827834e+02   3.84956753   0.85791845     0.3171145832 1             1.898897e+08 
G             3             10            -0.054814897  -0.054814897   3.36145919   7.441153e+02   1.04195777   0.77206220     0.0567139931 0             6.588535e+07 
P             2             10             0.051833833   0.051833833   1.71851620   7.822035e+01   0.21180970   0.56168767     0.9978971601 0             2.032425e+08 
P             2             10             0.222354340   0.222354340   1.76106195   4.493463e+01   0.13921971   0.40309156     1.2333333333 0             2.344827e+08 
G             3             10             0.266074542   0.266074542   1.62678742   2.361420e+01   0.33937595   0.61826132     3.5356695870 0             3.595534e+08 
P             2             10             0.211055276   0.211055276   1.09279368   6.559397e+01   0.23054165   0.72720747     1.0538461538 0             6.228603e+07 
M             3             10             0.108048917   0.108048917   5.26525182   4.731315e+01   0.09082542   0.08783042     0.0000000000 0             3.279692e+08 
M             2             10             0.005867188   0.005867188   4.06400000   9.429812e+01   0.55810200   0.15370255    -0.1846153846 0             2.846952e+07 
G             3             10             0.057118720   0.057118720   1.72219734   8.742810e+01   0.42363062   0.16887707     2.3333333333 0             8.429688e+06 
P             2             10             0.110655738   0.110655738   1.37336815   4.221654e+01   0.74802584   0.61007026     0.2387096774 0             1.969764e+08 
P             2             10             0.171326894   0.171326894   1.30703790   1.418118e+02   0.37656576   0.73360447     1.5513513514 0             1.801698e+08 
M             1             10             0.093073593   0.093073593   1.44435004   3.996009e+01   0.24014149   0.61862977     0.0463949843 0             2.123008e+08 
P             2             10             0.122608305   0.122608305   1.35791000   1.360595e+02   0.52306098   0.71161507    -0.8304156810 0             2.836762e+07 
G             1              3             0.007832362   0.007832362   0.62230096   4.114596e+01   0.59261324   1.01999040     0.0934940613 0             7.743233e+09 
P             3             10             0.184649611   0.184649611   1.50549451   4.704531e+01   0.12064965   0.55913978    -0.1683168317 0             1.460904e+07 
P             3             10             0.067408585   0.067408585   0.60733945   3.322004e+00   0.37251124   0.36883943     0.6758747698 0             7.637563e+08 
G             2             10             0.051383562   0.051383562   1.34535082   4.096382e-01   0.26875946   0.42360313     0.5810304487 0             2.305086e+08 
P             3             10            -0.500000000  -0.500000000   0.37383178   2.330608e+01   0.43047561   2.51060071    -0.3526170799 1             2.526076e+06 
P             3              2            -1.028573787  -1.028573787   0.77971957   9.254034e+01   3.02359096   2.67150396     0.1503808967 1             1.605401e+07 
G             3              4            -0.027453523  -0.027453523   1.33671296   5.945999e+01   2.97934019   0.58338483     0.0056673925 0             8.155007e+08 
M             4             10             0.335647603   0.335647603   2.84670561   8.548843e+01   0.22789158   0.38143202    -0.4864887831 0             1.774558e+09 
P             2             10             0.320432692   0.320432692   2.21754808   4.047121e+01   0.10317460   0.40000000     0.0000000000 0             1.185943e+08 
P             2             10             0.050739247   0.050739247   1.02723505   1.004553e+01   0.45021552   0.79158772     2.4338235294 0             4.544046e+08 
G             3             10             0.367233911   0.367233911   2.01835614   5.780442e+01   0.31713872   0.54424182     0.3694701021 0             1.092971e+08 
P             3              4             0.212406015   0.212406015   0.55616438   3.375367e+01   0.37169043   0.68609023     0.3500000000 0             5.837675e+07 
P             3             10             0.416809605   0.416809605   2.25806452   1.156566e+01   0.20875421   0.31903945     0.0000000000 0             1.466075e+08 
P             3             10             0.024691358   0.024691358   0.90350877   5.796610e+00   0.19322034   0.93827160     6.0000000000 0             1.845466e+08 
P             2             10             0.126576773   0.126576773   1.42503177   7.115002e+01   0.26910583   0.68464550     0.0000000000 0             7.882500e+07 
G             3             10             0.012169253   0.012169253   1.75059952   2.297384e-01   4.81238034   0.84191135    -0.9834405713 0             1.859306e+09 
G             3             10            -0.239881453  -0.239881453   0.63437535   6.511121e+01   5.62153836   0.85961904    -1.0000000000 0             5.900002e+09 
G             3             10            -0.116774431  -0.116774431   0.44806502   7.182043e+01   2.79551277   0.76659127     0.4477375348 0             9.484173e+07 
G             3             10             0.035063149   0.035063149   0.94566764   3.291554e+00   1.51939190   0.93094621     0.0000000000 0             2.651305e+09 
M             1             10            -0.009655392  -0.009655392   1.30699736   5.490358e+01   0.68139312   0.74345794     0.7478411844 0             1.026915e+07 
G             2             10             0.300029505   0.300029505   1.54211012   3.790586e+00   0.18612547   0.56760250    -0.2630877717 0             3.605799e+08 
G             2             10             0.041362732   0.041362732   0.80070455   7.821069e+01   0.78104366   0.44864741     0.3138169149 0             2.872306e+08 
G             2             10             0.035015018   0.035015018   1.14864737   1.967956e+02   0.61475860   0.67859585     0.9279472879 0             2.037451e+08 
M             4             10             0.148408432   0.148408432   2.25162228   1.519898e+02   0.19678413   0.44452337    -0.2713573855 0             3.532302e+07 
G             2              4             0.023547296   0.023547296   1.36632317   2.431701e+01   1.28264782   0.76276963    -0.0222105219 0             2.268706e+08 
G             2             10             0.065319171   0.065319171   1.09008627   2.135311e+02   0.70213858   0.63500090     0.2596865258 0             2.450355e+07 
G             3             10             0.131284039   0.131284039   0.92371158   8.843817e+01   0.60582914   0.90128823    -0.0398970399 0             1.529588e+08 
G             2             10             0.036498031   0.036498031   1.04202965   9.021465e+01   0.34691519   0.61378895     0.1279227228 0             2.027840e+08 
G             3             10             0.006420927   0.006420927   1.11990015   2.851102e+01   1.34111035   0.77063972    -0.2665587649 0             1.500003e+09 
G             2             10             0.120941318   0.120941318   1.19717603   2.582834e+02   0.72588810   0.73218181     0.5043924101 0             4.090615e+09 
G             3             10             0.031159882   0.031159882   0.68949881   1.432154e+02   1.15786928   0.56429272    -0.0630785583 0             2.082289e+08 
G             2              3             0.040325088   0.040325088   0.79925374   2.021285e+01   0.92769752   0.76488456    -0.0159196869 0             1.708500e+08 
P             2             10             0.072401567   0.072401567   1.46538462   1.631597e+02   0.38047269   0.53095431     0.6776021473 0             2.173536e+08 
G             2             10             0.083831019   0.083831019   0.58941224   8.953905e+00   0.28518270   0.59451718    -0.2878414994 0             3.849399e+08 
G             2             10             0.054199370   0.054199370   1.13472085   7.033614e+01   0.70541338   0.70354926     0.0166826653 0             6.096219e+08 
G             2             10             0.018429639   0.018429639   1.52314327   2.265131e+02   0.44131220   0.51783223    -0.1767780288 0             1.626509e+07 
G             2             10             0.119773205   0.119773205   4.61912265   1.127554e+02   0.22447117   0.14714237    -0.3643034989 0             1.544284e+07 
G             2             10             0.042770092   0.042770092   1.94889403   2.420740e+02   0.54198087   0.32772027    -0.4526671587 0             9.369612e+07 
G             3             10             0.122589291   0.122589291   1.29273005   2.219652e+01   0.23330332   0.47818998    -0.3719063545 0             1.165239e+08 
G             2              4             0.099813526   0.099813526   0.83179305   2.486913e+00   0.69315677   0.85664964    -0.0603691054 1             6.156847e+06 
M             3             10            -0.011259492  -0.011259492   1.41382182   3.301740e+01   0.31498304   0.37680021     0.8593750000 0             1.154388e+07 
G             3             10             0.411674041   0.411674041   2.20691902   2.927008e+01   0.15999752   0.31097749     0.0000000000 0             1.752645e+09 
G             2             10             0.132295685   0.132295685   1.11477672   8.115898e+01   0.40802225   0.41777507     0.1213659600 0             4.215683e+07 
P             3             10            -0.159297789  -0.159297789   5.06722689   1.368000e+02   1.65000000   0.08923743    -0.3561643836 0             1.770259e+08 
P             2             10             0.096476965   0.096476965   2.27216174   8.949147e+01   0.24400000   0.50054705     1.6871084735 0             2.680840e+08 
G             2              4             0.123157469   0.123157469   1.07275772   1.640214e+01   0.22589443   0.73388483    -0.1287790796 0             3.838536e+06 
G             1             10             0.044926260   0.044926260   1.05782916   2.562719e+02   0.75111749   0.72540563     0.3659310865 0             4.746245e+08 
G             2             10             0.058060057   0.058060057   1.17638697   1.307771e+02   0.86751559   0.50308685     0.2021869464 0             3.176800e+09 
P             3              4             0.218760426   0.218760426   3.61359680   6.781692e+01   0.14524113   0.15534753    -0.8469286984 0             1.084801e+08 
P             1             10            -0.022844089  -0.022844089   1.38336347   4.449745e+02   1.21940463   0.28764629     0.0000000000 0             1.368972e+08 
G             4             10             0.170714816   0.170714816   0.96104087   1.669132e+02   0.55139355   0.62872612     0.0000000000 0             2.477203e+08 
P             2             10             0.115233277   0.115233277   2.46974063   7.678758e+01   0.20941382   0.33885755    -0.2220858896 0             8.445721e+07 
P             2             10             0.277227723   0.277227723   1.09693053   1.312755e+00   0.26353220   0.60036004    -0.0945273632 0             4.727640e+08 
P             2             10             0.248905566   0.248905566   1.06309751   2.378214e+01   0.53306953   0.58974359     0.1956521739 0             4.772976e+07 
P             2             10             0.190950602   0.190950602   2.47384615   1.601444e+02   0.18582047   0.26982150     0.0000000000 0             4.519125e+08 
P             3             10             0.186630389   0.186630389   3.73907323   5.382563e+01   0.14486665   0.32098710    -0.4201739478 0             6.486270e+05 
P             2             10             0.169074783   0.169074783   1.18164407   7.080768e+01   0.42464540   0.64619449     1.2470728243 0             3.109667e+08 
G             2             10             0.078086164   0.078086164   1.17156725   1.390628e+02   0.78493724   0.74199592     0.0627225418 0             7.876926e+07 
M             2             10             0.161730831   0.161730831   1.25259979   1.140772e+02   0.50597165   0.73273152     0.0253238817 0             1.012573e+08 
G             2             10             0.153925407   0.153925407   0.88231277   4.241113e-01   0.52323165   0.55229433     1.6695762930 0             3.121648e+09 
P             2             10             0.195951766   0.195951766   1.51266766   2.769767e+01   0.23359954   0.44103393    -0.3097726896 0             6.200133e+07 
P             2             10             0.178120063   0.178120063   2.06334842   1.344622e+02   0.22465057   0.34913112     1.2577319588 0             3.409387e+08 
P             4             10             0.084307179   0.084307179   1.38377483   4.444947e+01   0.32221873   0.69477730     0.4427860697 0             1.115603e+07 
P             2             10             0.028747650   0.028747650   1.37120588   1.592545e+02   0.44567356   0.44045607    -0.3205609367 0             1.058896e+07 
P             2              4             0.054710153   0.054710153   3.04790760   1.169456e+02   0.17661369   0.25838770    -0.2068715344 0             2.667983e+07 
M             3             10             0.059732235   0.059732235   1.45139453   2.923487e+01   0.23590147   0.78117877     3.2141230068 0             1.632638e+08 
M             3             10             0.020781082   0.020781082   1.10957478   6.935734e+01   0.46229981   0.82537735    -0.9975728155 0             2.280561e+07 
P             4             10             0.086891010   0.086891010   2.20726306   1.783697e+02   0.36183095   0.38714693     0.0344827586 0             1.526996e+08 
P             2             10             0.183491062   0.183491062   0.91036633   1.933362e+01   0.28915934   0.67455310    -0.3887399464 0             1.263697e+08 
M             4             10             0.131370830   0.131370830   1.64484118   6.678220e+01   0.27359243   0.53036269    -0.3605443920 0             4.084371e+07 
G             2             10             0.080276901   0.080276901   1.23667638   1.059234e+02   0.48673545   0.70903172     0.6989103630 0             9.048641e+07 
P             2             10             0.091213376   0.091213376   1.84451642   1.642423e+02   0.35973701   0.50440637     0.7881538462 0             3.827425e+08 
P             2             10             0.172082228   0.172082228   1.16408669   3.812393e+01   0.33883293   0.64774236     0.3475862069 0             4.742099e+07 
G             2             10             0.060483330   0.060483330   1.41829578   2.136075e+02   0.63407119   0.62124302     0.1323302155 0             1.882126e+09 
M             3             10             0.142854696   0.142854696   1.04276455   2.354573e+01   0.32549373   0.52899002    -0.4869386528 0             5.963504e+08 
G             1             10             0.033294008   0.033294008   1.36806797   1.387426e+02   0.32541358   0.58005526     0.1423626374 0             2.214714e+07 
P             3              4            -0.104415440  -0.104415440   3.10000000   1.339767e+01   0.25518341   0.44432102     1.5182926829 0             4.965067e+07 
P             3             10             0.140246407   0.140246407   1.09569923   7.471017e+01   0.26883309   0.74743326    -0.5896551724 0             4.173755e+07 
M             2              1             0.145031056   0.145031056   1.95911765   9.915208e+01   0.35357625   0.54330324    -0.0739549839 0             1.827409e+08 
P             4             10             0.054558657   0.054558657   1.48358334   4.129594e+01   0.15043404   0.59186516     0.0804949374 0             1.337438e+08 
G             3             10            -0.065574522  -0.065574522   0.80620224   1.571596e+02   2.51266533   0.69883233     6.3702296312 0             3.670400e+07 
M             3             10             0.223522528   0.223522528   1.44210526   1.532193e+02   0.54718653   0.60220402     0.4325293351 0             6.818583e+07 
G             3              3            -0.046807508  -0.046807508   1.26882566   1.270223e+02   0.39224271   0.49956805     0.6059602649 0             1.052821e+08 
M             3             10             0.144436669   0.144436669   3.12807882   5.601918e+01   0.16913865   0.56942597     0.3717800846 0             7.392936e+08 
G             3              3             0.037620293   0.037620293   1.86372220   3.760274e+01   0.55750803   0.55604804    -0.2997305759 1             1.035222e+08 
P             3             10            -0.027316551  -0.027316551   0.85920177   2.315970e+01   0.21935798   0.83441258     0.6624203822 0             1.832789e+07 
G             2              4             0.063502930   0.063502930   0.86371482   1.045258e+01   0.46161942   0.63452994     0.5143384244 0             5.790546e+08 
G             3             10             0.316381893   0.316381893   2.15444106   6.180425e+01   0.16123182   0.34553405    -1.0000000000 0             4.506285e+08 
G             3              3             0.067428527   0.067428527   1.78832197   5.150723e+01   0.11834168   0.18103990    -0.1195335277 0             8.404959e+07 
M             3             10             0.114460319   0.114460319   1.16909572   5.336587e+01   0.20332419   0.50806187    -0.4334099163 0             7.763890e+08 
P             2              1             0.182729375   0.182729375   0.52914110   6.475948e+01   0.42146089   0.50269854    -0.3192307692 1             3.106125e+07 
P             4             10             0.273760331   0.273760331   5.73529412   1.001100e+02   0.07013674   0.18640094     0.0000000000 0             3.283236e+06 
P             2             10             0.117315574   0.117315574   1.12744722   4.543941e+01   0.25915776   0.76634252     3.5416727842 0             3.453628e+08 
P             4             10             0.033965468   0.033965468   0.99903101   3.230825e+01   0.16900329   0.70053985    -0.0822222222 0             3.370212e+07 
M             4             10            -0.011238531  -0.011238531   1.43965926   2.424112e+01   0.14510898   0.49908428    -0.1371445968 0             1.306657e+08 
G             4             10             0.075916021   0.075916021   1.35596171   1.381535e+02   0.38341537   0.73377505     0.0359385904 0             1.611581e+07 
M             2             10             0.112712925   0.112712925   1.43471989   1.521404e+02   0.47901952   0.65749955     1.1678062081 0             1.137123e+08 
P             3             10             0.009302056   0.009302056   1.62176300   9.437896e+01   0.29597454   0.53139368    -0.0812830480 0             9.528267e+08 
P             4             10             0.028093645   0.028093645   1.36497890   8.262515e+01   0.38533483   0.68896321     1.6888888889 1             3.692645e+07 
P             4             10             0.154500354   0.154500354   1.95659037   2.095248e+02   0.39433551   0.46072727     0.0000000000 0             1.595958e+08 
P             4             10            -0.406622517  -0.406622517   3.16814159   1.905699e+02   0.53831418   0.37218543    -0.7950819672 1             8.956084e+07 
P             3             10             0.241335045   0.241335045   1.05263158   1.788776e+01   0.12224092   0.79268293     0.2008196721 0             2.347248e+08 
M             3             10             0.214906264   0.214906264   1.55328201   2.666594e+01   0.12547221   0.60368084    -0.6315789474 0             1.007662e+08 
P             4             10             0.188281033   0.188281033   1.89438944   4.560864e+01   0.17078916   0.71222190     0.3570451436 0             8.664607e+07 
P             4             10             0.029508438   0.029508438   1.01460386   1.263452e+02   1.14567774   0.82396347     0.0872189404 0             3.757811e+06 
M             2             10             0.170710079   0.170710079   2.06901544   1.833189e+02   0.68038646   0.82969439    -0.2541486313 0             1.749510e+07 
G             4              3             0.199772811   0.199772811   1.59874820   1.621713e+02   0.25984486   0.52611934    -0.4655418129 0             2.527997e+09 
M             2             10             0.120982897   0.120982897   2.28828749   7.042174e+01   0.18596210   0.31091886     0.2541076241 0             2.249784e+08 
G             3             10            -0.033502895  -0.033502895   1.26690531   1.084721e+02   0.80045882   0.83419850     0.7390560822 1             2.350796e+08 
M             2             10             0.101605242   0.101605242   2.58504044   2.095106e+02   0.31470080   0.22614937    -0.4249920162 0             2.276430e+08 
G             3             10             0.042280004   0.042280004   0.72085956   1.968970e+01   1.02163040   0.48543210     0.3294892916 0             1.445365e+08 
P             4             10             0.030488728   0.030488728   1.53913564   1.131077e+01   0.11913181   0.41635270    -1.0000000000 0             2.690330e+07 
G             3              4             0.060668605   0.060668605   0.67344936   2.799324e+01   0.46492694   0.30701100     1.6139404402 0             9.509987e+08 
M             2             10             0.057994619   0.057994619   1.12161805   4.263254e+01   0.46614764   0.35218406     0.5252660249 0             5.869230e+07 
P             1             10             0.005174644   0.005174644   1.00000000   3.668335e+01   0.23744019   0.62519685    -0.3715277778 0             1.250291e+08 
